card_id	german	tatoeba_attribution
x20975	überlegen	CC-BY 2.0 (France) Attribution: tatoeba.org #8575562 (CK) & #13217801 (Waldelfe)
x20976	verlangen	CC-BY 2.0 (France) Attribution: tatoeba.org #4016162 (CK) & #6641567 (Felixjp)
x20977	unglaublich	CC-BY 2.0 (France) Attribution: tatoeba.org #10782235 (sundown) & #352026 (MUIRIEL)
x20978	aufhalten	CC-BY 2.0 (France) Attribution: tatoeba.org #10741404 (sundown) & #5881097 (Pfirsichbaeumchen)
x20979	Verzeihung	CC-BY 2.0 (France) Attribution: tatoeba.org #31112 (CK) & #1699029 (Pfirsichbaeumchen)
x20980	wunderschön	CC-BY 2.0 (France) Attribution: tatoeba.org #310745 (CM) & #7634372 (moskytoo)
x20981	zählen	CC-BY 2.0 (France) Attribution: tatoeba.org #2540693 (CK) & #12485931 (Waldelfe)
x20982	spüren	CC-BY 2.0 (France) Attribution: tatoeba.org #6877413 (CK) & #12653136 (Waldelfe)
x20983	Kampf	CC-BY 2.0 (France) Attribution: tatoeba.org #45744 (CM) & #4260066 (Pfirsichbaeumchen)
x20984	erhalten	CC-BY 2.0 (France) Attribution: tatoeba.org #283342 (CK) & #345017 (lilygilder)
x20985	Nähe	CC-BY 2.0 (France) Attribution: tatoeba.org #11149544 (CK) & #11151357 (Pfirsichbaeumchen)
x20986	rennen	CC-BY 2.0 (France) Attribution: tatoeba.org #6663489 (CK) & #12594817 (Waldelfe)
x20987	jemals	CC-BY 2.0 (France) Attribution: tatoeba.org #6039629 (Hybrid) & #11822236 (Naina)
x20988	Punkt	CC-BY 2.0 (France) Attribution: tatoeba.org #573592 (darinmex) & #1839227 (Zaghawa)
x20989	springen	CC-BY 2.0 (France) Attribution: tatoeba.org #47468 (CK) & #11803041 (Pfirsichbaeumchen)
x20990	Meister	CC-BY 2.0 (France) Attribution: tatoeba.org #1077736 (keira_n) & #3884432 (raggione)
x20991	fassen	CC-BY 2.0 (France) Attribution: tatoeba.org #4606480 (Hybrid) & #4606772 (Pfirsichbaeumchen)
x20992	wirken	CC-BY 2.0 (France) Attribution: tatoeba.org #9251082 (CK) & #11574783 (Pfirsichbaeumchen)
x20993	hassen	CC-BY 2.0 (France) Attribution: tatoeba.org #2014265 (CK) & #8132000 (Pfirsichbaeumchen)
x20994	treiben	CC-BY 2.0 (France) Attribution: tatoeba.org #680974 (Source_VOA) & #758221 (Pfirsichbaeumchen)
x20995	dagegen	CC-BY 2.0 (France) Attribution: tatoeba.org #1860479 (CK) & #3066536 (Pfirsichbaeumchen)
x20996	besorgen	CC-BY 2.0 (France) Attribution: tatoeba.org #2300724 (CK) & #5328433 (Pfirsichbaeumchen)
x20997	Polizist	CC-BY 2.0 (France) Attribution: tatoeba.org #238137 (CK) & #12552962 (Waldelfe)
x20998	verhaften	CC-BY 2.0 (France) Attribution: tatoeba.org #3645307 (karloelkebekio) & #3630410 (Zaghawa)
x20999	absolut	CC-BY 2.0 (France) Attribution: tatoeba.org #3378941 (CK) & #3383397 (Pfirsichbaeumchen)
x21000	Augenblick	CC-BY 2.0 (France) Attribution: tatoeba.org #5744907 (CM) & #8567119 (Pfirsichbaeumchen)
x21001	Verbindung	CC-BY 2.0 (France) Attribution: tatoeba.org #238720 (CM) & #484759 (xtofu80)
x21002	Bewegung	CC-BY 2.0 (France) Attribution: tatoeba.org #681521 (Source_VOA) & #772744 (al_ex_an_der)
x21003	Schritt	CC-BY 2.0 (France) Attribution: tatoeba.org #1112481 (Scott) & #1219195 (Sudajaengi)
x21004	annehmen	CC-BY 2.0 (France) Attribution: tatoeba.org #258482 (CK) & #496845 (xtofu80)
x21005	überraschen	CC-BY 2.0 (France) Attribution: tatoeba.org #1860523 (CK) & #2037225 (Tamy)
x21006	bieten	CC-BY 2.0 (France) Attribution: tatoeba.org #1954661 (CK) & #1967411 (Pfirsichbaeumchen)
x21007	leiden	CC-BY 2.0 (France) Attribution: tatoeba.org #11774463 (sundown) & #5939387 (Pfirsichbaeumchen)
x21008	Gesetz	CC-BY 2.0 (France) Attribution: tatoeba.org #9812294 (CK) & #1186049 (Sudajaengi)
x21009	Rolle	CC-BY 2.0 (France) Attribution: tatoeba.org #2199806 (CK) & #2200547 (Pfirsichbaeumchen)
x21010	lösen	CC-BY 2.0 (France) Attribution: tatoeba.org #43632 (CK) & #2367289 (Tamy)
x21011	beschäftigen	CC-BY 2.0 (France) Attribution: tatoeba.org #7972265 (CK) & #7972271 (Pfirsichbaeumchen)
x21012	aufgeben	CC-BY 2.0 (France) Attribution: tatoeba.org #594600 (Shishir) & #724869 (Esperantostern)
x21013	irgendwann	CC-BY 2.0 (France) Attribution: tatoeba.org #66353 (Eldad) & #1623905 (Pfirsichbaeumchen)
x21014	Kontrolle	CC-BY 2.0 (France) Attribution: tatoeba.org #1951436 (CK) & #2135833 (Tamy)
x21015	Überraschung	CC-BY 2.0 (France) Attribution: tatoeba.org #61901 (CK) & #2994549 (raggione)
x21016	Tante	CC-BY 2.0 (France) Attribution: tatoeba.org #280041 (CK) & #801508 (al_ex_an_der)
x21017	landen	CC-BY 2.0 (France) Attribution: tatoeba.org #1954499 (CK) & #1965910 (Pfirsichbaeumchen)
x21018	dahin	CC-BY 2.0 (France) Attribution: tatoeba.org #10773223 (CK) & #12673801 (Waldelfe)
x21019	wütend	CC-BY 2.0 (France) Attribution: tatoeba.org #5284325 (Hybrid) & #5285690 (Pfirsichbaeumchen)
x21020	schreien	CC-BY 2.0 (France) Attribution: tatoeba.org #682021 (Source_VOA) & #748812 (al_ex_an_der)
x21021	leisten	CC-BY 2.0 (France) Attribution: tatoeba.org #11851854 (CK) & #12564371 (Waldelfe)
x21022	zumindest	CC-BY 2.0 (France) Attribution: tatoeba.org #4496219 (CK) & #12589815 (Waldelfe)
x21023	Richtung	CC-BY 2.0 (France) Attribution: tatoeba.org #1595226 (Spamster) & #2630796 (Pfirsichbaeumchen)
x21024	Lage	CC-BY 2.0 (France) Attribution: tatoeba.org #2541871 (CK) & #3588596 (Zaghawa)
x21025	sowieso	CC-BY 2.0 (France) Attribution: tatoeba.org #2451995 (sharptoothed) & #2492211 (Pfirsichbaeumchen)
x21026	Erinnerung	CC-BY 2.0 (France) Attribution: tatoeba.org #47114 (CM) & #3280437 (Zaghawa)
x21027	Hoffnung	CC-BY 2.0 (France) Attribution: tatoeba.org #283954 (CK) & #679283 (Manfredo)
x21028	Liste	CC-BY 2.0 (France) Attribution: tatoeba.org #6080957 (Hybrid) & #6080963 (Pfirsichbaeumchen)
x21029	Wunder	CC-BY 2.0 (France) Attribution: tatoeba.org #241580 (CM) & #345407 (MUIRIEL)
x21030	Boot	CC-BY 2.0 (France) Attribution: tatoeba.org #33733 (CM) & #1874701 (Tamy)
x21031	seltsam	CC-BY 2.0 (France) Attribution: tatoeba.org #11842103 (sundown) & #12188492 (Pfirsichbaeumchen)
x21032	klingeln	CC-BY 2.0 (France) Attribution: tatoeba.org #388850 (CK) & #3082744 (Pfirsichbaeumchen)
x21033	Bericht	CC-BY 2.0 (France) Attribution: tatoeba.org #2389930 (CK) & #2392641 (brauchinet)
x21034	Nase	CC-BY 2.0 (France) Attribution: tatoeba.org #28094 (CK) & #1569312 (Pfirsichbaeumchen)
x21035	menschlich	CC-BY 2.0 (France) Attribution: tatoeba.org #322216 (CK) & #606331 (juwu)
x21036	erleben	CC-BY 2.0 (France) Attribution: tatoeba.org #6796348 (Hybrid) & #6932866 (Pfirsichbaeumchen)
x21037	aufnehmen	CC-BY 2.0 (France) Attribution: tatoeba.org #33651 (CM) & #435329 (xtofu80)
x21038	diesmal	CC-BY 2.0 (France) Attribution: tatoeba.org #4296841 (AlanF_US) & #11962207 (Pfirsichbaeumchen)
x21039	entdecken	CC-BY 2.0 (France) Attribution: tatoeba.org #11870503 (CK) & #12597308 (Waldelfe)
x21040	persönlich	CC-BY 2.0 (France) Attribution: tatoeba.org #9989155 (DJ_Saidez) & #9989159 (Pfirsichbaeumchen)
x21041	lächeln	CC-BY 2.0 (France) Attribution: tatoeba.org #10682277 (CK) & #12005390 (Pfirsichbaeumchen)
x21042	Gold	CC-BY 2.0 (France) Attribution: tatoeba.org #8895641 (CK) & #8898062 (mramosch)
x21043	nämlich	CC-BY 2.0 (France) Attribution: tatoeba.org #11875358 (shekitten) & #11875457 (brauchinet)
x21044	vermissen	CC-BY 2.0 (France) Attribution: tatoeba.org #3010263 (CK) & #924228 (Sudajaengi)
x21045	Gebäude	CC-BY 2.0 (France) Attribution: tatoeba.org #858925 (CM) & #2843212 (Zaghawa)
x21046	klopfen	CC-BY 2.0 (France) Attribution: tatoeba.org #2269325 (CK) & #2299475 (al_ex_an_der)
x21047	Professor	CC-BY 2.0 (France) Attribution: tatoeba.org #256938 (darinmex) & #4001021 (Vortarulo)
x21048	ewig	CC-BY 2.0 (France) Attribution: tatoeba.org #1376 (CK) & #178 (MUIRIEL)
x21049	hinterlassen	CC-BY 2.0 (France) Attribution: tatoeba.org #278636 (CK) & #1811307 (Tamy)
x21050	Geheimnis	CC-BY 2.0 (France) Attribution: tatoeba.org #9365805 (DJ_Saidez) & #13725723 (Waldelfe)
x21051	Lust	CC-BY 2.0 (France) Attribution: tatoeba.org #11317322 (sundown) & #9112954 (Pfirsichbaeumchen)
x21052	verhalten	CC-BY 2.0 (France) Attribution: tatoeba.org #41441 (Swift) & #1981540 (Tamy)
x21053	übrigens	CC-BY 2.0 (France) Attribution: tatoeba.org #38067 (Eldad) & #703455 (samueldora)
x21054	Heim	CC-BY 2.0 (France) Attribution: tatoeba.org #1702642 (Spamster) & #1703040 (al_ex_an_der)
x21055	miteinander	CC-BY 2.0 (France) Attribution: tatoeba.org #250761 (CK) & #655390 (al_ex_an_der)
x21056	Gesellschaft	CC-BY 2.0 (France) Attribution: tatoeba.org #305556 (CM) & #1601812 (Pfirsichbaeumchen)
x21057	Vergangenheit	CC-BY 2.0 (France) Attribution: tatoeba.org #249397 (CM) & #560534 (Espi)
x21058	schätzen	CC-BY 2.0 (France) Attribution: tatoeba.org #2953546 (CK) & #3249449 (Zaghawa)
x21059	verbinden	CC-BY 2.0 (France) Attribution: tatoeba.org #270899 (CK) & #484684 (xtofu80)
x21060	Stein	CC-BY 2.0 (France) Attribution: tatoeba.org #58200 (CK) & #1797165 (Tamy)
x21061	Zeichen	CC-BY 2.0 (France) Attribution: tatoeba.org #294916 (CK) & #551402 (xtofu80)
x21062	Richter	CC-BY 2.0 (France) Attribution: tatoeba.org #45635 (CK) & #952474 (Sudajaengi)
x21063	Gegend	CC-BY 2.0 (France) Attribution: tatoeba.org #4499084 (CK) & #6028373 (Pfirsichbaeumchen)
x21064	genießen	CC-BY 2.0 (France) Attribution: tatoeba.org #305556 (CM) & #1601812 (Pfirsichbaeumchen)
x21065	gelten	CC-BY 2.0 (France) Attribution: tatoeba.org #9011786 (jaydenms) & #1641095 (Esperantostern)
x21066	fliehen	CC-BY 2.0 (France) Attribution: tatoeba.org #12285601 (CK) & #12644962 (Waldelfe)
x21067	statt	CC-BY 2.0 (France) Attribution: tatoeba.org #10625914 (sundown) & #10625965 (Pfirsichbaeumchen)
x21068	bemerken	CC-BY 2.0 (France) Attribution: tatoeba.org #10157951 (CK) & #12605174 (Waldelfe)
x21069	System	CC-BY 2.0 (France) Attribution: tatoeba.org #5305586 (CK) & #5342890 (RandomUsername)
x21070	herein	CC-BY 2.0 (France) Attribution: tatoeba.org #239931 (CK) & #3328317 (Pfirsichbaeumchen)
x21071	begleiten	CC-BY 2.0 (France) Attribution: tatoeba.org #315195 (CK) & #3196233 (Pfirsichbaeumchen)
x21072	brennen	CC-BY 2.0 (France) Attribution: tatoeba.org #9452000 (CK) & #9455427 (Pfirsichbaeumchen)
x21073	Spur	CC-BY 2.0 (France) Attribution: tatoeba.org #4945644 (Hybrid) & #4947598 (l4t3)
x21074	Freude	CC-BY 2.0 (France) Attribution: tatoeba.org #318127 (CK) & #8942494 (restcoser)
x21075	Schwierigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #264158 (CM) & #3537151 (Pfirsichbaeumchen)
x21076	Ehemann	CC-BY 2.0 (France) Attribution: tatoeba.org #680176 (Source_VOA) & #2400430 (Zaghawa)
x21077	aufwachen	CC-BY 2.0 (France) Attribution: tatoeba.org #272056 (CM) & #666384 (Esperantostern)
x21078	besprechen	CC-BY 2.0 (France) Attribution: tatoeba.org #7827877 (CK) & #7827971 (Pfirsichbaeumchen)
x21079	dienen	CC-BY 2.0 (France) Attribution: tatoeba.org #271386 (CM) & #12271112 (Pfirsichbaeumchen)
x21080	heben	CC-BY 2.0 (France) Attribution: tatoeba.org #2266904 (_undertoad) & #2306876 (Pfirsichbaeumchen)
x21081	Tor	CC-BY 2.0 (France) Attribution: tatoeba.org #10206196 (sundown) & #11531279 (Pfirsichbaeumchen)
x21082	Eis	CC-BY 2.0 (France) Attribution: tatoeba.org #3168558 (CK) & #3169809 (dinkel_girl)
x21083	Neuigkeit	CC-BY 2.0 (France) Attribution: tatoeba.org #60746 (CK) & #4749695 (bonny37)
x21084	enttäuschen	CC-BY 2.0 (France) Attribution: tatoeba.org #317560 (CK) & #362094 (Wolf)
x21085	wachsen	CC-BY 2.0 (France) Attribution: tatoeba.org #29625 (CK) & #1127286 (Espi)
x21086	fressen	CC-BY 2.0 (France) Attribution: tatoeba.org #6242041 (CK) & #13246360 (Waldelfe)
x21087	erfüllen	CC-BY 2.0 (France) Attribution: tatoeba.org #16898 (CM) & #10327288 (Yorwba)
x21088	verbieten	CC-BY 2.0 (France) Attribution: tatoeba.org #2267623 (_undertoad) & #2294076 (Pfirsichbaeumchen)
x21089	riesig	CC-BY 2.0 (France) Attribution: tatoeba.org #19395 (CK) & #2474334 (al_ex_an_der)
x21090	greifen	CC-BY 2.0 (France) Attribution: tatoeba.org #18552 (CK) & #1694848 (Pfirsichbaeumchen)
x21091	küssen	CC-BY 2.0 (France) Attribution: tatoeba.org #4135279 (CK) & #4141298 (Pfirsichbaeumchen)
x21092	besitzen	CC-BY 2.0 (France) Attribution: tatoeba.org #516077 (darinmex) & #3067955 (Pfirsichbaeumchen)
x21093	Freiheit	CC-BY 2.0 (France) Attribution: tatoeba.org #3824581 (CK) & #12987254 (Vortarulo)
x21094	Auftrag	CC-BY 2.0 (France) Attribution: tatoeba.org #3831726 (CK) & #3944647 (Kuraimegami)
x21095	zufällig	CC-BY 2.0 (France) Attribution: tatoeba.org #252570 (CK) & #568963 (Zaghawa)
x21096	Operation	CC-BY 2.0 (France) Attribution: tatoeba.org #1316489 (CK) & #1265883 (samueldora)
x21097	mitten	CC-BY 2.0 (France) Attribution: tatoeba.org #681466 (Source_VOA) & #777751 (Pfirsichbaeumchen)
x21098	schweigen	CC-BY 2.0 (France) Attribution: tatoeba.org #10025756 (CK) & #10026136 (Pfirsichbaeumchen)
x21099	halb	CC-BY 2.0 (France) Attribution: tatoeba.org #2835596 (CK) & #2930961 (brauchinet)
x21100	klären	CC-BY 2.0 (France) Attribution: tatoeba.org #240259 (CK) & #785893 (Manfredo)
x21101	Energie	CC-BY 2.0 (France) Attribution: tatoeba.org #269059 (CK) & #5236324 (Pfirsichbaeumchen)
x21102	Sitz	CC-BY 2.0 (France) Attribution: tatoeba.org #282451 (CM) & #12463763 (Yorwba)
x21103	entlang	CC-BY 2.0 (France) Attribution: tatoeba.org #23949 (CM) & #934588 (jakov)
x21104	Gelegenheit	CC-BY 2.0 (France) Attribution: tatoeba.org #9292279 (CM) & #12482839 (Waldelfe)
x21105	komplett	CC-BY 2.0 (France) Attribution: tatoeba.org #1360038 (CK) & #2509272 (Zaghawa)
x21106	Patient	CC-BY 2.0 (France) Attribution: tatoeba.org #44305 (Zifre) & #2466506 (Tamy)
x21107	stoppen	CC-BY 2.0 (France) Attribution: tatoeba.org #66047 (CK) & #12598463 (mayabe)
x21108	verwenden	CC-BY 2.0 (France) Attribution: tatoeba.org #11042088 (sundown) & #7793551 (brauchinet)
x21109	gewöhnen	CC-BY 2.0 (France) Attribution: tatoeba.org #8770015 (Hybrid) & #10005164 (Pfirsichbaeumchen)
x21110	starten	CC-BY 2.0 (France) Attribution: tatoeba.org #8385858 (CK) & #12715779 (Waldelfe)
x21111	Zeitpunkt	CC-BY 2.0 (France) Attribution: tatoeba.org #43138 (CK) & #2300942 (Tamy)
x21112	Druck	CC-BY 2.0 (France) Attribution: tatoeba.org #10838289 (Lebensfreude) & #2592539 (al_ex_an_der)
x21113	Hut	CC-BY 2.0 (France) Attribution: tatoeba.org #7981380 (CK) & #11926164 (Naina)
x21114	informieren	CC-BY 2.0 (France) Attribution: tatoeba.org #42946 (CM) & #2257515 (Tamy)
x21115	vorhin	CC-BY 2.0 (France) Attribution: tatoeba.org #2722528 (Hybrid) & #9447516 (Pfirsichbaeumchen)
x21116	Mut	CC-BY 2.0 (France) Attribution: tatoeba.org #285375 (CM) & #3860291 (Tickler)
x21117	reagieren	CC-BY 2.0 (France) Attribution: tatoeba.org #2568993 (Hybrid) & #8225933 (Pfirsichbaeumchen)
x21118	Knie	CC-BY 2.0 (France) Attribution: tatoeba.org #681256 (Source_VOA) & #2531318 (Pfirsichbaeumchen)
x21119	offiziell	CC-BY 2.0 (France) Attribution: tatoeba.org #266153 (CK) & #1177405 (samueldora)
x21120	Video	CC-BY 2.0 (France) Attribution: tatoeba.org #803291 (Source_VOA) & #10496275 (Pfirsichbaeumchen)
x21121	Szene	CC-BY 2.0 (France) Attribution: tatoeba.org #237748 (CK) & #5819127 (dasbeispielholz)
x21122	begegnen	CC-BY 2.0 (France) Attribution: tatoeba.org #3729542 (CM) & #7746339 (raggione)
x21123	stammen	CC-BY 2.0 (France) Attribution: tatoeba.org #33333 (CK) & #479031 (Ullalia)
x21124	dorthin	CC-BY 2.0 (France) Attribution: tatoeba.org #43896 (CK) & #948871 (cumori)
x21125	Kraft	CC-BY 2.0 (France) Attribution: tatoeba.org #10815477 (megamanenm) & #12566730 (Waldelfe)
x21126	umgehen	CC-BY 2.0 (France) Attribution: tatoeba.org #7539661 (CK) & #13326813 (Waldelfe)
x21127	Zufall	CC-BY 2.0 (France) Attribution: tatoeba.org #4016642 (CK) & #12852082 (Waldelfe)
x21128	Held	CC-BY 2.0 (France) Attribution: tatoeba.org #3509526 (CK) & #8814406 (wolfgangth)
x21129	Kuss	CC-BY 2.0 (France) Attribution: tatoeba.org #6048753 (CK) & #12666301 (Waldelfe)
x21130	tauchen	CC-BY 2.0 (France) Attribution: tatoeba.org #726329 (CM) & #3760532 (Jens_Odo)
x21131	Gewalt	CC-BY 2.0 (France) Attribution: tatoeba.org #5424732 (Hybrid) & #5428662 (Pfirsichbaeumchen)
x21132	Form	CC-BY 2.0 (France) Attribution: tatoeba.org #681504 (Source_VOA) & #772872 (al_ex_an_der)
x21133	Runde	CC-BY 2.0 (France) Attribution: tatoeba.org #2259375 (_undertoad) & #2351949 (Pfirsichbaeumchen)
x21134	Dieb	CC-BY 2.0 (France) Attribution: tatoeba.org #278644 (CK) & #1058506 (Esperantostern)
x21135	anstellen	CC-BY 2.0 (France) Attribution: tatoeba.org #10911398 (CM) & #12627404 (Waldelfe)
x21136	festhalten	CC-BY 2.0 (France) Attribution: tatoeba.org #6097622 (CK) & #7430851 (Pfirsichbaeumchen)
x21137	Mitglied	CC-BY 2.0 (France) Attribution: tatoeba.org #293089 (CK) & #738031 (Manfredo)
x21138	Absicht	CC-BY 2.0 (France) Attribution: tatoeba.org #3402380 (CK) & #3403657 (Pfirsichbaeumchen)
x21139	interessieren	CC-BY 2.0 (France) Attribution: tatoeba.org #6658675 (CK) & #13395717 (Waldelfe)
x21140	erfinden	CC-BY 2.0 (France) Attribution: tatoeba.org #2289 (al_ex_an_der) & #1116 (MUIRIEL)
x21141	Natur	CC-BY 2.0 (France) Attribution: tatoeba.org #264462 (CM) & #758579 (Manfredo)
x21142	Streit	CC-BY 2.0 (France) Attribution: tatoeba.org #9933594 (CK) & #12671507 (Waldelfe)
x21143	längst	CC-BY 2.0 (France) Attribution: tatoeba.org #12277748 (CK) & #12287271 (Pfirsichbaeumchen)
x21144	schieben	CC-BY 2.0 (France) Attribution: tatoeba.org #5849751 (Hybrid) & #6311842 (Pfirsichbaeumchen)
x21145	normalerweise	CC-BY 2.0 (France) Attribution: tatoeba.org #9208292 (CK) & #12128289 (Naina)
x21146	einstellen	CC-BY 2.0 (France) Attribution: tatoeba.org #1893608 (CK) & #1898506 (Pfirsichbaeumchen)
x21147	entlassen	CC-BY 2.0 (France) Attribution: tatoeba.org #6235412 (CK) & #12636131 (Waldelfe)
x21148	grüßen	CC-BY 2.0 (France) Attribution: tatoeba.org #310429 (CM) & #2150878 (Lars224)
x21149	Zustand	CC-BY 2.0 (France) Attribution: tatoeba.org #9476410 (sundown) & #8434074 (Luiaard)
x21150	verurteilen	CC-BY 2.0 (France) Attribution: tatoeba.org #244229 (CK) & #556058 (cost)
x21151	seitdem	CC-BY 2.0 (France) Attribution: tatoeba.org #41733 (CK) & #1547475 (Zaghawa)
x21152	wahnsinnig	CC-BY 2.0 (France) Attribution: tatoeba.org #3402401 (CK) & #3873025 (raggione)
x21153	senden	CC-BY 2.0 (France) Attribution: tatoeba.org #5045602 (Hybrid) & #5245200 (christian42)
x21154	Karriere	CC-BY 2.0 (France) Attribution: tatoeba.org #2020351 (Spamster) & #7668628 (manese)
x21155	betrügen	CC-BY 2.0 (France) Attribution: tatoeba.org #3402308 (CK) & #3403784 (Pfirsichbaeumchen)
x21156	stürzen	CC-BY 2.0 (France) Attribution: tatoeba.org #292427 (CK) & #2966331 (Pfirsichbaeumchen)
x21157	nachher	CC-BY 2.0 (France) Attribution: tatoeba.org #240113 (CK) & #182040 (MUIRIEL)
x21158	Gang	CC-BY 2.0 (France) Attribution: tatoeba.org #326376 (CM) & #1428439 (Pfirsichbaeumchen)
x21159	ausziehen	CC-BY 2.0 (France) Attribution: tatoeba.org #3774429 (Hybrid) & #3783292 (Pfirsichbaeumchen)
x21160	Dienst	CC-BY 2.0 (France) Attribution: tatoeba.org #241818 (CK) & #10063121 (wolfgangth)
x21161	vorhaben	CC-BY 2.0 (France) Attribution: tatoeba.org #7167539 (CK) & #12440906 (Waldelfe)
x21162	empfangen	CC-BY 2.0 (France) Attribution: tatoeba.org #11351999 (sundown) & #10659229 (Yorwba)
x21163	Detail	CC-BY 2.0 (France) Attribution: tatoeba.org #3459839 (AlanF_US) & #3038603 (Pfirsichbaeumchen)
x21164	Direktor	CC-BY 2.0 (France) Attribution: tatoeba.org #307433 (CK) & #360647 (Wolf)
x21165	Untersuchung	CC-BY 2.0 (France) Attribution: tatoeba.org #247945 (CM) & #2807892 (freddy1)
x21166	vernünftig	CC-BY 2.0 (France) Attribution: tatoeba.org #832079 (papabear) & #1808130 (pne)
x21167	gebrauchen	CC-BY 2.0 (France) Attribution: tatoeba.org #2592655 (WestofEden) & #2608114 (Pfirsichbaeumchen)
x21168	auftreten	CC-BY 2.0 (France) Attribution: tatoeba.org #62584 (CK) & #869229 (Pfirsichbaeumchen)
x21169	Schutz	CC-BY 2.0 (France) Attribution: tatoeba.org #3170837 (Hybrid) & #5949385 (Pfirsichbaeumchen)
x21170	bestrafen	CC-BY 2.0 (France) Attribution: tatoeba.org #12180982 (CK) & #12667055 (Waldelfe)
x21171	gründen	CC-BY 2.0 (France) Attribution: tatoeba.org #10081742 (CK) & #10008088 (Pfirsichbaeumchen)
x21172	Vorstellung	CC-BY 2.0 (France) Attribution: tatoeba.org #43197 (CM) & #2308542 (Tamy)
x21173	einsetzen	CC-BY 2.0 (France) Attribution: tatoeba.org #248782 (CK) & #2678184 (Zaghawa)
x21174	Pflicht	CC-BY 2.0 (France) Attribution: tatoeba.org #321049 (CM) & #10905704 (Yorwba)
x21175	neulich	CC-BY 2.0 (France) Attribution: tatoeba.org #10495883 (CK) & #12684979 (Waldelfe)
x21176	Botschaft	CC-BY 2.0 (France) Attribution: tatoeba.org #2259785 (_undertoad) & #2351711 (Pfirsichbaeumchen)
x21177	umsonst	CC-BY 2.0 (France) Attribution: tatoeba.org #2789852 (patgfisher) & #2765313 (Pfirsichbaeumchen)
x21178	nirgendwo	CC-BY 2.0 (France) Attribution: tatoeba.org #47342 (CM) & #1345227 (al_ex_an_der)
x21179	Mond	CC-BY 2.0 (France) Attribution: tatoeba.org #26117 (CK) & #1485483 (Esperantostern)
x21180	Schatten	CC-BY 2.0 (France) Attribution: tatoeba.org #11695526 (ddnktr) & #12455904 (Waldelfe)
x21181	Sieg	CC-BY 2.0 (France) Attribution: tatoeba.org #10331011 (CK) & #10331237 (Pfirsichbaeumchen)
x21182	löschen	CC-BY 2.0 (France) Attribution: tatoeba.org #10048903 (tsp_2) & #11147204 (Pfirsichbaeumchen)
x21183	wenden	CC-BY 2.0 (France) Attribution: tatoeba.org #276500 (CK) & #363117 (Wolf)
x21184	Steuer	CC-BY 2.0 (France) Attribution: tatoeba.org #259004 (CK) & #2140751 (Pfirsichbaeumchen)
x21185	fordern	CC-BY 2.0 (France) Attribution: tatoeba.org #10731952 (megamanenm) & #13595850 (Waldelfe)
x21186	Dreck	CC-BY 2.0 (France) Attribution: tatoeba.org #245773 (CK) & #1334390 (Vortarulo)
x21187	stinken	CC-BY 2.0 (France) Attribution: tatoeba.org #9967263 (CK) & #13425771 (Waldelfe)
x21188	Knochen	CC-BY 2.0 (France) Attribution: tatoeba.org #295969 (CK) & #1599832 (Zaghawa)
x21189	Talent	CC-BY 2.0 (France) Attribution: tatoeba.org #44331 (CM) & #438355 (xtofu80)
x21190	Mühe	CC-BY 2.0 (France) Attribution: tatoeba.org #2376704 (CK) & #2929911 (raggione)
x21191	ebenso	CC-BY 2.0 (France) Attribution: tatoeba.org #5326092 (CK) & #5331096 (Pfirsichbaeumchen)
x21192	trotz	CC-BY 2.0 (France) Attribution: tatoeba.org #256137 (CK) & #367246 (lilygilder)
