# Sense-specific CEFR judgements on individual cards.
#
# The deck's A1-C2 labels came from bulk import, not from reading each card, and
# the bulk was wrong in both directions. This file is the record of what has been
# decided about every card -- including the ones left alone, because "reviewed and
# correct" and "never reviewed" are different states and only one of them is
# worth revisiting.
#
# It is authoritative. tool/apply_relevelling.py writes these levels into
# lib/vocabulary*.dart, and tool/check_relevelling.py fails the build if the
# source and this file disagree, so a later bulk edit cannot quietly undo a
# judgement recorded here.
#
# The `basis` column says how a row was decided and must not be blurred:
#
#   hand    a person read the card. These win over anything derived.
#   corpus  derived by tool/cefr_evidence.py from the level of the bundled
#           material that uses the word. It reproduces 22 of the 23 hand
#           judgements, which is why it is trusted enough to record; it is
#           still marked derived, because agreeing with a human is not the
#           same as being one.
#
# A row whose `to` equals its `from` is a deliberate keep, not a no-op.
#
# id<TAB>german<TAB>from<TAB>to<TAB>basis<TAB>why
x24297	Schultag	C1	C1	corpus	no bundled material uses this word
x24298	wiedergutmachen	C1	C1	corpus	no bundled material uses this word
x24299	Eisberg	C1	C1	corpus	no bundled material uses this word
x24300	helllicht	B2	B2	corpus	no bundled material uses this word
x24301	Währung	C1	C1	corpus	no bundled material uses this word
x24302	Haftstrafe	C1	C1	corpus	no bundled material uses this word
x24303	anfertigen	C1	C1	corpus	no bundled material uses this word
x24304	türkisch	C1	C1	corpus	no bundled material uses this word
x24305	Spionage	C1	C1	corpus	no bundled material uses this word
x24306	Knüppel	C1	C1	corpus	no bundled material uses this word
x24307	unterlegen	C1	C1	corpus	no bundled material uses this word
x24308	Autotür	C1	C1	corpus	no bundled material uses this word
x24309	schwenken	C1	C1	corpus	no bundled material uses this word
x24310	vorbringen	C1	C1	corpus	no bundled material uses this word
x24311	Zimmergenosse	C1	C1	corpus	no bundled material uses this word
x24312	Aura	C1	C1	corpus	no bundled material uses this word
x24313	Cockpit	B1	B1	corpus	no bundled material uses this word
x24314	verwanzen	C1	C1	corpus	no bundled material uses this word
x24315	einschenken	B1	B1	corpus	no bundled material uses this word
x24316	Misserfolg	C1	C1	corpus	no bundled material uses this word
x24317	Mädchenname	B1	B1	corpus	no bundled material uses this word
x24318	mathematisch	C1	C1	corpus	no bundled material uses this word
x24319	Zement	C1	C1	corpus	no bundled material uses this word
x24320	Aufschrei	C1	C1	corpus	no bundled material uses this word
x24321	Rettungswagen	C1	C1	corpus	no bundled material uses this word
x24322	zusammenhängen	C1	C1	corpus	no bundled material uses this word
x24323	bleichen	C1	C1	corpus	no bundled material uses this word
x24324	erringen	C1	C1	corpus	no bundled material uses this word
x24325	Bushaltestelle	C1	C1	corpus	no bundled material uses this word
x24326	Buckel	C1	C1	corpus	no bundled material uses this word
x24327	Arznei	C1	C1	corpus	no bundled material uses this word
x24328	Kampfkunst	C1	C1	corpus	no bundled material uses this word
x24329	übersinnlich	C1	C1	corpus	no bundled material uses this word
x24330	entspringen	C1	C1	corpus	no bundled material uses this word
x24331	Titan	C1	C1	corpus	no bundled material uses this word
x24332	Galaxis	C1	C1	corpus	no bundled material uses this word
x24333	Marathon	C1	C1	corpus	no bundled material uses this word
x24334	weiterreden	C1	C1	corpus	no bundled material uses this word
x24335	auseinandernehmen	C1	C1	corpus	no bundled material uses this word
x24336	Gendarm	C1	C1	corpus	no bundled material uses this word
x24337	Offensive	C1	C1	corpus	no bundled material uses this word
x24338	Herausgeber	C1	C1	corpus	no bundled material uses this word
x24339	aufdrängen	C1	C1	corpus	no bundled material uses this word
x24340	abräumen	C1	C1	corpus	no bundled material uses this word
x24341	Meinungsverschiedenheit	C1	C1	corpus	no bundled material uses this word
x24342	ferner	C1	C1	corpus	no bundled material uses this word
x24343	hasten	C1	C1	corpus	no bundled material uses this word
x24344	Verlobungsring	C1	C1	corpus	no bundled material uses this word
x24345	Wäscherei	C1	C1	corpus	no bundled material uses this word
x24346	samstags	C1	C1	corpus	used in A2 material, too far below C1 to act on
x24347	Unsicherheit	C1	B2	corpus	used 2 times in B2 material
x24348	umkippen	C1	C1	corpus	no bundled material uses this word
x24349	unbestimmt	C1	C1	corpus	no bundled material uses this word
x24350	tönen	C1	C1	corpus	no bundled material uses this word
x24351	hinschauen	C1	C1	corpus	no bundled material uses this word
x24352	Mixer	A2	A2	corpus	no bundled material uses this word
x24353	Blickwinkel	C1	C1	corpus	no bundled material uses this word
x24354	Stammbaum	A2	A2	corpus	no bundled material uses this word
x24355	Hosentasche	C1	C1	corpus	no bundled material uses this word
x24356	pumpen	C1	C1	corpus	no bundled material uses this word
x24357	unnütz	C1	C1	corpus	no bundled material uses this word
x24358	Westküste	C1	C1	corpus	no bundled material uses this word
x24359	Physiker	C1	C1	corpus	no bundled material uses this word
x24360	Dokumentation	B1	B1	corpus	no bundled material uses this word
x24361	fehlschlagen	C1	C1	corpus	no bundled material uses this word
x24362	beaufsichtigen	C1	C1	corpus	no bundled material uses this word
x24363	Befehlshaber	C1	C1	corpus	no bundled material uses this word
x24364	beisammen	C1	C1	corpus	no bundled material uses this word
x24365	Langweiler	B2	B2	corpus	no bundled material uses this word
x24366	Schmuckstück	C1	C1	corpus	no bundled material uses this word
x24367	googeln	C1	C1	corpus	no bundled material uses this word
x24368	nagelneu	C1	C1	corpus	no bundled material uses this word
x24369	Sirup	C1	C1	corpus	no bundled material uses this word
x24370	Ausstattung	C1	B2	corpus	used 2 times in B2 material
x24371	Schweinefleisch	C1	C1	corpus	no bundled material uses this word
x24372	Sichtweise	C1	C1	corpus	no bundled material uses this word
x24373	anketten	C1	C1	corpus	no bundled material uses this word
x24374	bewohnen	C1	C1	corpus	no bundled material uses this word
x24375	Teddybär	C1	C1	corpus	no bundled material uses this word
x24376	Kompetenz	C1	C1	corpus	material agrees, first used in C1
x24377	Goldfisch	C1	C1	corpus	no bundled material uses this word
x24378	Pianist	C1	C1	corpus	material agrees, first used in C1
x24379	Eifer	C1	C1	corpus	no bundled material uses this word
x24380	Rettungsboot	C1	C1	corpus	no bundled material uses this word
x24381	diesjährig	B1	B1	corpus	no bundled material uses this word
x24382	damalig	B1	B1	corpus	no bundled material uses this word
x24383	beleben	C1	C1	corpus	no bundled material uses this word
x24384	fremdgehen	C1	C1	corpus	no bundled material uses this word
x24385	Trauung	C1	C1	corpus	no bundled material uses this word
x24386	Verkäuferin	C1	C1	corpus	used in A1 material, too far below C1 to act on
x24387	Eistee	C1	C1	corpus	no bundled material uses this word
x24388	Badehose	C1	C1	corpus	no bundled material uses this word
x24389	Schätzung	C1	C1	corpus	no bundled material uses this word
x24390	stillen	C1	C1	corpus	no bundled material uses this word
x24391	kommentieren	C1	C1	corpus	no bundled material uses this word
x24392	quaken	C1	C1	corpus	no bundled material uses this word
x24393	gegenüberstehen	C1	C1	corpus	no bundled material uses this word
x24394	Riemen	C1	C1	corpus	used in A2 material, too far below C1 to act on
x24395	Schlafenszeit	C1	C1	corpus	no bundled material uses this word
x24396	Schlaumeier	C1	C1	corpus	no bundled material uses this word
x24397	Zuständigkeit	C1	C1	corpus	no bundled material uses this word
x24398	Sardine	C1	C1	corpus	no bundled material uses this word
x24399	Abteil	C1	C1	corpus	no bundled material uses this word
x24400	augenblicklich	C1	C1	corpus	no bundled material uses this word
x24401	Liebeskummer	C1	C1	corpus	no bundled material uses this word
x24402	Prognose	C1	B2	corpus	used 2 times in B2 material
x24403	bannen	C1	C1	corpus	no bundled material uses this word
x24404	Feigheit	C1	C1	corpus	no bundled material uses this word
x24405	Geheimhaltung	C1	C1	corpus	no bundled material uses this word
x24406	bestenfalls	C1	C1	corpus	no bundled material uses this word
x24407	unlogisch	C1	C1	corpus	no bundled material uses this word
x24408	Achse	C1	B1	corpus	used 3 times in B1 material
x24409	weglassen	C1	C1	corpus	no bundled material uses this word
x24410	hissen	C1	C1	corpus	no bundled material uses this word
x24411	angeboren	C1	C1	corpus	no bundled material uses this word
x24412	Schraubenzieher	C1	C1	corpus	no bundled material uses this word
x24413	Zahnpasta	C1	C1	corpus	no bundled material uses this word
x24414	Tagesordnung	C1	B1	corpus	used 2 times in B1 material
x24415	Ire	B1	B1	corpus	no bundled material uses this word
x24416	verklemmen	C1	C1	corpus	no bundled material uses this word
x24417	verstauchen	C1	C1	corpus	no bundled material uses this word
x24418	beschneiden	C1	C1	corpus	no bundled material uses this word
x24419	Enthüllung	C1	C1	corpus	no bundled material uses this word
x24420	kaltmachen	C1	C1	corpus	no bundled material uses this word
x24421	fertigstellen	C1	C1	corpus	no bundled material uses this word
x24422	terroristisch	C1	C1	corpus	no bundled material uses this word
x24423	freundschaftlich	B2	B2	corpus	no bundled material uses this word
x24424	Schimmel	C1	C1	corpus	no bundled material uses this word
x24425	Taille	C1	C1	corpus	no bundled material uses this word
x24426	Turbulenz	C1	C1	corpus	no bundled material uses this word
x24427	Vernehmung	C1	C1	corpus	no bundled material uses this word
x24428	Zaubertrick	C1	C1	corpus	no bundled material uses this word
x24429	befürworten	C1	C1	corpus	no bundled material uses this word
x24430	fahnden	B1	B1	corpus	no bundled material uses this word
x24431	regulär	C1	C1	corpus	no bundled material uses this word
x24432	Zuversicht	C1	C1	corpus	no bundled material uses this word
x24433	Ertrag	C1	C1	corpus	no bundled material uses this word
x24434	Elektriker	B1	B1	corpus	no bundled material uses this word
x24435	binnen	B2	B2	corpus	no bundled material uses this word
x24436	Wandel	C1	C1	corpus	no bundled material uses this word
x24437	Fokus	C1	C1	corpus	no bundled material uses this word
x24438	Kostprobe	C1	C1	corpus	no bundled material uses this word
x24439	umschauen	C1	C1	corpus	no bundled material uses this word
x24440	versteigern	C1	C1	corpus	no bundled material uses this word
x24441	rüsten	C1	C1	corpus	no bundled material uses this word
x24442	Neujahr	A2	A2	corpus	no bundled material uses this word
x24443	Kinderwagen	A2	A2	corpus	no bundled material uses this word
x24444	Revanche	C1	C1	corpus	no bundled material uses this word
x24445	Lehrbuch	C1	C1	corpus	no bundled material uses this word
x24446	mittelalterlich	C1	C1	corpus	no bundled material uses this word
x24447	Baumwolle	A2	A2	corpus	material agrees, first used in B1
x24448	Demokrat	C1	C1	corpus	no bundled material uses this word
x24449	Golfplatz	C1	C1	corpus	no bundled material uses this word
x24450	Landebahn	C1	C1	corpus	no bundled material uses this word
x24451	Auffassung	C1	C1	corpus	no bundled material uses this word
x24452	Schwimmer	C1	C1	corpus	no bundled material uses this word
x24453	trostlos	C1	C1	corpus	no bundled material uses this word
x24454	schonen	C1	C1	corpus	no bundled material uses this word
x24455	anregen	C1	C1	corpus	no bundled material uses this word
x24456	freitags	C1	C1	corpus	used in A2 material, too far below C1 to act on
x24457	Kopfverletzung	C1	C1	corpus	no bundled material uses this word
x24458	Zauberkraft	C1	C1	corpus	no bundled material uses this word
x24459	Vorschein	C1	C1	corpus	no bundled material uses this word
x24460	Tollwut	C1	C1	corpus	no bundled material uses this word
x24461	erlegen	C1	C1	corpus	no bundled material uses this word
x24462	Tendenz	C1	C1	corpus	no bundled material uses this word
x24463	tratschen	C1	C1	corpus	no bundled material uses this word
x24464	Fragment	C1	C1	corpus	no bundled material uses this word
x24465	entern	C1	C1	corpus	no bundled material uses this word
x24466	wohltätig	C1	C1	corpus	no bundled material uses this word
x24467	norwegisch	C1	C1	corpus	no bundled material uses this word
x24468	Höhenangst	C1	C1	corpus	no bundled material uses this word
x24469	Demonstrant	C1	C1	corpus	no bundled material uses this word
x24470	obendrein	C1	C1	corpus	no bundled material uses this word
x24471	Meineid	C1	C1	corpus	no bundled material uses this word
x24472	symbolisieren	C1	C1	corpus	no bundled material uses this word
x24473	Eidechse	B1	B1	corpus	no bundled material uses this word
x24474	verbiegen	C1	C1	corpus	no bundled material uses this word
x24475	bemalen	C1	C1	corpus	no bundled material uses this word
x24476	Krankenversicherung	B1	B1	corpus	no bundled material uses this word
x24477	Milz	C1	C1	corpus	no bundled material uses this word
x24478	Kanu	C1	C1	corpus	no bundled material uses this word
x24479	Passage	C1	C1	corpus	used in A1 material, too far below C1 to act on
x24480	Burrito	C1	C1	corpus	no bundled material uses this word
x24481	verunglücken	C1	C1	corpus	no bundled material uses this word
x24482	Kommunismus	C1	C1	corpus	no bundled material uses this word
x24483	Polizeiwache	C1	C1	corpus	no bundled material uses this word
x24484	Mietvertrag	C1	C1	corpus	no bundled material uses this word
x24485	Cabrio	C1	C1	corpus	no bundled material uses this word
x24486	gedulden	C1	C1	corpus	no bundled material uses this word
x24487	Lilie	C1	C1	corpus	no bundled material uses this word
x24488	geladen	C1	C1	corpus	no bundled material uses this word
x24489	gemeinnützig	C1	C1	corpus	no bundled material uses this word
x24490	freudig	C1	C1	corpus	no bundled material uses this word
x24491	blinken	C1	C1	corpus	no bundled material uses this word
x24492	Turnhalle	A2	A1	corpus	used 3 times in A1 material
x24493	Mondlicht	C1	C1	corpus	no bundled material uses this word
x24494	Hochstapler	B2	B2	corpus	no bundled material uses this word
x24495	Abschlussfeier	B1	B1	corpus	no bundled material uses this word
x24496	Isolation	C1	C1	corpus	no bundled material uses this word
x24497	zusammenpassen	C1	C1	corpus	no bundled material uses this word
x24498	Dünger	C1	C1	corpus	no bundled material uses this word
x24499	Weißwein	C1	C1	corpus	no bundled material uses this word
x24500	Schub	C1	C1	corpus	no bundled material uses this word
x24501	verfliegen	C1	C1	corpus	no bundled material uses this word
x24502	Ablenkungsmanöver	C1	C1	corpus	no bundled material uses this word
x24503	Anmarsch	C1	C1	corpus	no bundled material uses this word
x24504	Hündin	C1	C1	corpus	no bundled material uses this word
x24505	Interpretation	C1	B2	corpus	used 2 times in B2 material
x24506	Protestant	B1	B1	corpus	no bundled material uses this word
x24507	erkaufen	C1	C1	corpus	no bundled material uses this word
x24508	freikommen	C1	C1	corpus	no bundled material uses this word
x24509	Ruin	C1	C1	corpus	no bundled material uses this word
x24510	Franken	C1	C1	corpus	no bundled material uses this word
x24511	üblicherweise	C1	C1	corpus	no bundled material uses this word
x24512	Seufzer	C1	C1	corpus	no bundled material uses this word
x24513	nachdenklich	C1	C1	corpus	no bundled material uses this word
x24514	zivilisiert	C1	C1	corpus	no bundled material uses this word
x24515	einschläfern	C1	C1	corpus	no bundled material uses this word
x24516	Abwasch	C1	C1	corpus	no bundled material uses this word
x24517	Fernglas	C1	C1	corpus	no bundled material uses this word
x24518	Ziegel	C1	C1	corpus	no bundled material uses this word
x24519	einheimisch	C1	C1	corpus	no bundled material uses this word
x24520	Verpackung	C1	C1	corpus	no bundled material uses this word
x24521	Bösewicht	C1	C1	corpus	no bundled material uses this word
x24522	optisch	C1	C1	corpus	no bundled material uses this word
x24523	Sportwagen	C1	C1	corpus	no bundled material uses this word
x24524	Rindfleisch	C1	C1	corpus	no bundled material uses this word
x24525	Koran	C1	C1	corpus	no bundled material uses this word
x24526	folgendermaßen	C1	C1	corpus	no bundled material uses this word
x24527	Leukämie	C1	C1	corpus	no bundled material uses this word
x24528	Exmann	C1	C1	corpus	no bundled material uses this word
x24529	Panda	C1	C1	corpus	no bundled material uses this word
x24530	Banküberfall	C1	C1	corpus	no bundled material uses this word
x24531	konservativ	C1	C1	corpus	no bundled material uses this word
x24532	mangelnd	C1	C1	corpus	no bundled material uses this word
x24533	krümmen	C1	C1	corpus	no bundled material uses this word
x24534	triumphieren	C1	C1	corpus	no bundled material uses this word
x24535	prallen	C1	C1	corpus	no bundled material uses this word
x24536	lukrativ	C1	C1	corpus	no bundled material uses this word
x24537	Kreuzworträtsel	C1	C1	corpus	no bundled material uses this word
x24538	durchfahren	B1	B1	corpus	no bundled material uses this word
x24539	niederträchtig	C1	C1	corpus	no bundled material uses this word
x24540	tragbar	C1	B2	corpus	used 2 times in B2 material
x24541	zurückhaltend	C1	B2	corpus	used 3 times in B2 material
x24542	Schutt	C1	C1	corpus	no bundled material uses this word
x24543	veralten	C1	C1	corpus	no bundled material uses this word
x24544	zuziehen	C1	C1	corpus	no bundled material uses this word
x24545	herausgeben	C1	C1	corpus	no bundled material uses this word
x24546	bedeutsam	C1	C1	corpus	no bundled material uses this word
x24547	Porzellan	C1	C1	corpus	no bundled material uses this word
x24548	Saat	C1	C1	corpus	no bundled material uses this word
x24549	Aberglaube	C1	C1	corpus	no bundled material uses this word
x24550	Rotschopf	B2	B2	corpus	no bundled material uses this word
x24551	Inschrift	C1	C1	corpus	no bundled material uses this word
x24552	Schlagzeug	C1	C1	corpus	no bundled material uses this word
x24553	Laufbahn	C1	C1	corpus	no bundled material uses this word
x24554	Zusage	C1	B2	corpus	used 6 times in B2 material
x24555	diesbezüglich	C1	C1	corpus	no bundled material uses this word
x24556	Personalabteilung	B2	B2	corpus	no bundled material uses this word
x24557	Kriminalpolizei	C1	C1	corpus	no bundled material uses this word
x24558	Klopapier	C1	C1	corpus	no bundled material uses this word
x24559	abdrehen	C1	C1	corpus	no bundled material uses this word
x24560	absolvieren	C1	C1	corpus	no bundled material uses this word
x24561	umkreisen	C1	C1	corpus	no bundled material uses this word
x24562	Zaum	C1	C1	corpus	no bundled material uses this word
x24563	Immunsystem	C1	C1	corpus	no bundled material uses this word
x24564	Mappe	C1	C1	corpus	no bundled material uses this word
x24565	Kathedrale	C1	C1	corpus	no bundled material uses this word
x24566	industriell	C1	C1	corpus	no bundled material uses this word
x24567	eingehend	C1	C1	corpus	no bundled material uses this word
x24568	anstehen	C1	C1	corpus	no bundled material uses this word
x24569	mittelmäßig	C1	C1	corpus	no bundled material uses this word
x24570	handfest	C1	C1	corpus	no bundled material uses this word
x24571	Diesel	A2	A2	corpus	no bundled material uses this word
x24572	Nachlass	C1	C1	corpus	material agrees, first used in C2
x24573	Bankett	B2	B2	corpus	no bundled material uses this word
x24574	Privatschule	C1	C1	corpus	no bundled material uses this word
x24575	gutheißen	C1	C1	corpus	no bundled material uses this word
x24576	Untertasse	C1	C1	corpus	no bundled material uses this word
x24577	zutreffen	C1	C1	corpus	no bundled material uses this word
x24578	Pionier	C1	C1	corpus	no bundled material uses this word
x24579	faseln	C1	C1	corpus	no bundled material uses this word
x24580	Lump	B2	B2	corpus	no bundled material uses this word
x24581	Spektakel	C1	C1	corpus	no bundled material uses this word
x24582	grenzen	C1	C1	corpus	material agrees, first used in C1
x24583	Mitschüler	A2	A2	corpus	no bundled material uses this word
x24584	durchschlagen	C1	C1	corpus	no bundled material uses this word
x24585	Kopfkissen	C1	C1	corpus	no bundled material uses this word
x24586	unterkommen	C1	C1	corpus	no bundled material uses this word
x24587	Hirngespinst	C1	C1	corpus	no bundled material uses this word
x24588	Hyäne	B1	B1	corpus	no bundled material uses this word
x24589	Jubiläum	C1	C1	corpus	no bundled material uses this word
x24590	Philosoph	C1	C1	corpus	no bundled material uses this word
x24591	Selbstbewusstsein	C1	C1	corpus	no bundled material uses this word
x24592	Müsli	C1	C1	corpus	no bundled material uses this word
x24593	entfalten	C1	C1	corpus	no bundled material uses this word
x24594	schnurren	C1	C1	corpus	no bundled material uses this word
x24595	Wahn	C1	C1	corpus	no bundled material uses this word
x24596	abgelegen	C1	C1	corpus	no bundled material uses this word
x24597	kalifornisch	C1	C1	corpus	no bundled material uses this word
x24598	boshaft	C1	C1	corpus	no bundled material uses this word
x24599	stemmen	C1	C1	corpus	no bundled material uses this word
x24600	bedauernswert	C1	C1	corpus	no bundled material uses this word
x24601	extern	C1	B2	corpus	used 2 times in B2 material
x24602	rebellieren	C1	C1	corpus	no bundled material uses this word
x24603	tropisch	C1	C1	corpus	no bundled material uses this word
x24604	unvorsichtig	C1	C1	corpus	no bundled material uses this word
x24605	Lebensweise	C1	C1	corpus	no bundled material uses this word
x24606	verstricken	C1	C1	corpus	no bundled material uses this word
x24607	unvollständig	C1	C1	corpus	no bundled material uses this word
x24608	dableiben	C1	C1	corpus	no bundled material uses this word
x24609	belanglos	C1	C1	corpus	no bundled material uses this word
x24610	kühlen	C1	C1	corpus	no bundled material uses this word
x24611	aufzeigen	C1	C1	corpus	no bundled material uses this word
x24612	vorzeitig	C1	B1	corpus	used 2 times in B1 material
x24613	Eiswürfel	A2	A2	corpus	no bundled material uses this word
x24614	Anmerkung	C1	C1	corpus	material agrees, first used in C2
x24615	abbezahlen	C1	C1	corpus	no bundled material uses this word
x24616	inne	C1	C1	corpus	no bundled material uses this word
x24617	Fußspur	C1	C1	corpus	no bundled material uses this word
x24618	Verwandtschaft	B1	B1	corpus	no bundled material uses this word
x24619	Pointe	C1	C1	corpus	no bundled material uses this word
x24620	Abteilungsleiter	C1	B1	corpus	used 3 times in B1 material
x24621	auffrischen	C1	C1	corpus	no bundled material uses this word
x24622	Kanadier	B1	B1	corpus	no bundled material uses this word
x24623	Diplomatie	C1	C1	corpus	no bundled material uses this word
x24624	Fiktion	C1	C1	corpus	no bundled material uses this word
x24625	Besteck	C1	C1	corpus	no bundled material uses this word
x24626	geistreich	C1	C1	corpus	no bundled material uses this word
x24627	sägen	C1	C1	corpus	no bundled material uses this word
x24628	abzocken	C1	C1	corpus	no bundled material uses this word
x24629	amputieren	C1	C1	corpus	no bundled material uses this word
x24630	Zeitbombe	B1	B1	corpus	no bundled material uses this word
x24631	Vorstadt	C1	C1	corpus	no bundled material uses this word
x24632	Schlafsack	C1	C1	corpus	no bundled material uses this word
x24633	zollen	C1	C1	corpus	no bundled material uses this word
x24634	Herrscher	C1	C1	corpus	no bundled material uses this word
x24635	Geländer	C1	C1	corpus	no bundled material uses this word
x24636	Courage	C1	C1	corpus	no bundled material uses this word
x24637	Schluckauf	C1	C1	corpus	no bundled material uses this word
x24638	Jahrbuch	C1	C1	corpus	no bundled material uses this word
x24639	Streiterei	C1	C1	corpus	no bundled material uses this word
x24640	missfallen	C1	C1	corpus	no bundled material uses this word
x24641	Wachhund	C1	C1	corpus	no bundled material uses this word
x24642	Schallplatte	C1	C1	corpus	no bundled material uses this word
x24643	Schneemann	C1	C1	corpus	no bundled material uses this word
x24644	Regime	C1	C1	corpus	no bundled material uses this word
x24645	bändigen	C1	C1	corpus	no bundled material uses this word
x24646	Kriterium	C1	C1	corpus	material agrees, first used in C1
x24647	Faulpelz	C1	C1	corpus	no bundled material uses this word
x24648	Vorsitz	C1	C1	corpus	no bundled material uses this word
x24649	Milligramm	C1	C1	corpus	no bundled material uses this word
x24650	Krabbe	C1	C1	corpus	no bundled material uses this word
x24651	Lieblingsfarbe	C1	C1	corpus	no bundled material uses this word
x24652	Menschenmenge	C1	C1	corpus	no bundled material uses this word
x24653	verweilen	C1	C1	corpus	no bundled material uses this word
x24654	inkompetent	C1	C1	corpus	no bundled material uses this word
x24655	vereinfachen	C1	C1	corpus	no bundled material uses this word
x24656	Forelle	C1	C1	corpus	no bundled material uses this word
x24657	zwanghaft	C1	C1	corpus	no bundled material uses this word
x24658	Stinktier	B1	B1	corpus	no bundled material uses this word
x24659	wegmachen	C1	C1	corpus	no bundled material uses this word
x24660	unterbinden	C1	C1	corpus	no bundled material uses this word
x24661	durchlassen	C1	C1	corpus	no bundled material uses this word
x24662	anbrennen	C1	C1	corpus	no bundled material uses this word
x24663	spreizen	C1	C1	corpus	no bundled material uses this word
x24664	Barmann	B1	B1	corpus	no bundled material uses this word
x24665	Snob	C1	C1	corpus	no bundled material uses this word
x24666	kribbeln	C1	C1	corpus	no bundled material uses this word
x24667	beichten	C1	C1	corpus	no bundled material uses this word
x24668	zuschreiben	C1	C1	corpus	no bundled material uses this word
x24669	beben	C1	C1	corpus	no bundled material uses this word
x24670	Mundwerk	C1	C1	corpus	no bundled material uses this word
x24671	Feuerlöscher	C1	C1	corpus	no bundled material uses this word
x24672	Gewächshaus	B1	B1	corpus	no bundled material uses this word
x24673	violett	C1	B1	hand	a colour, though a less common one than grau
x24674	Sphäre	C1	C1	corpus	no bundled material uses this word
x24675	fettig	C1	C1	corpus	no bundled material uses this word
x24676	verstreichen	C1	C1	corpus	no bundled material uses this word
x24677	Kreativität	C1	C1	corpus	no bundled material uses this word
x24678	Enthusiasmus	C1	C1	corpus	no bundled material uses this word
x24679	Herstellung	C1	C1	corpus	no bundled material uses this word
x24680	verlesen	C1	C1	corpus	no bundled material uses this word
x24681	Ziffer	C1	C1	corpus	no bundled material uses this word
x24682	eskortieren	C1	C1	corpus	no bundled material uses this word
x24683	Schakal	C1	C1	corpus	no bundled material uses this word
x24684	robben	C1	C1	corpus	no bundled material uses this word
x24685	necken	C1	C1	corpus	no bundled material uses this word
x24686	generell	C1	C1	corpus	no bundled material uses this word
x24687	Apfelkuchen	C1	C1	corpus	used in A1 material, too far below C1 to act on
x24688	aufbleiben	C1	C1	corpus	no bundled material uses this word
x24689	Journal	C1	C1	corpus	no bundled material uses this word
x24690	Aufrichtigkeit	C1	C1	corpus	no bundled material uses this word
x24691	Tierheim	B1	B1	corpus	no bundled material uses this word
x24692	Postamt	C1	C1	corpus	no bundled material uses this word
x24693	verdenken	C1	C1	corpus	no bundled material uses this word
x24694	Gymnasium	C1	C1	corpus	no bundled material uses this word
x24695	Wortspiel	C1	C1	corpus	no bundled material uses this word
x24696	unheilbar	C1	C1	corpus	no bundled material uses this word
x24697	herumfahren	C1	C1	corpus	no bundled material uses this word
x24698	Ausstrahlung	C1	C1	corpus	no bundled material uses this word
x24699	Garnison	C1	C1	corpus	no bundled material uses this word
x24700	Lawine	C1	C1	corpus	no bundled material uses this word
x24701	Pantoffel	C1	C1	corpus	no bundled material uses this word
x24702	zurückführen	C1	C1	corpus	no bundled material uses this word
x24703	aktualisieren	C1	C1	corpus	no bundled material uses this word
x24704	etablieren	C1	C1	corpus	no bundled material uses this word
x24705	etliche	C1	C1	corpus	no bundled material uses this word
x24706	weglegen	C1	C1	corpus	no bundled material uses this word
x24707	hochnäsig	C1	C1	corpus	no bundled material uses this word
x24708	zerdrücken	C1	C1	corpus	no bundled material uses this word
x24709	Spielraum	B2	B2	corpus	no bundled material uses this word
x24710	Abstammung	C1	C1	corpus	no bundled material uses this word
x24711	Redensart	C1	C1	corpus	no bundled material uses this word
x24712	Pferderennen	C1	C1	corpus	no bundled material uses this word
x24713	Atomwaffe	C1	C1	corpus	no bundled material uses this word
x24714	zurückdrehen	C1	C1	corpus	no bundled material uses this word
x24715	begutachten	C1	C1	corpus	no bundled material uses this word
x24716	erdenklich	C1	C1	corpus	no bundled material uses this word
x24717	bekehren	C1	C1	corpus	no bundled material uses this word
x24718	unverheiratet	C1	C1	corpus	no bundled material uses this word
x24719	delikat	C1	C1	corpus	no bundled material uses this word
x24720	Baseballschläger	C1	C1	corpus	no bundled material uses this word
x24721	Optimismus	C1	C1	corpus	no bundled material uses this word
x24722	Windschutzscheibe	C1	C1	corpus	no bundled material uses this word
x24723	inhaftieren	C1	C1	corpus	no bundled material uses this word
x24724	Promi	C1	C1	corpus	no bundled material uses this word
x24725	salutieren	C1	C1	corpus	no bundled material uses this word
x24726	Gehilfe	B2	B2	corpus	no bundled material uses this word
x24727	Ausdrucksweise	C1	C1	corpus	no bundled material uses this word
x24728	Mayonnaise	C1	C1	corpus	no bundled material uses this word
x24729	Einwilligung	C1	C1	corpus	material agrees, first used in C1
x24730	konkurrieren	C1	C1	corpus	no bundled material uses this word
x24731	Europäer	B1	B1	corpus	no bundled material uses this word
x24732	rupfen	C1	C1	corpus	no bundled material uses this word
x24733	Zwanziger	C1	C1	corpus	no bundled material uses this word
x24734	Repräsentant	C1	C1	corpus	no bundled material uses this word
x24735	Pocke	B1	B1	corpus	no bundled material uses this word
x24736	Chirurgin	B1	B1	corpus	no bundled material uses this word
x24737	Halbbruder	C1	C1	corpus	no bundled material uses this word
x24738	entziffern	C1	C1	corpus	no bundled material uses this word
x24739	Pfütze	C1	C1	corpus	no bundled material uses this word
x24740	bekleiden	C1	C1	corpus	no bundled material uses this word
x24741	zocken	C1	C1	corpus	no bundled material uses this word
x24742	Menschenverstand	C1	C1	corpus	no bundled material uses this word
x24743	Toleranz	C1	B2	corpus	used 3 times in B2 material
x24744	Frustration	C1	C1	corpus	no bundled material uses this word
